1-RETORNO SERVIDOR ListarPartidas: A,2,17/05/2018,testee
1956-RETORNO SERVIDOR VerificarVez: No Modifications
1959-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1969-RETORNO SERVIDOR VerificarStatus: No Modifications
1976-RETORNO SERVIDOR VerificarVez: No Modifications
1979-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1989-RETORNO SERVIDOR VerificarStatus: No Modifications
1996-RETORNO SERVIDOR VerificarVez: No Modifications
1999-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2009-RETORNO SERVIDOR VerificarStatus: No Modifications
2016-RETORNO SERVIDOR VerificarVez: No Modifications
2019-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2029-RETORNO SERVIDOR VerificarStatus: No Modifications
2036-RETORNO SERVIDOR VerificarVez: No Modifications
2039-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2049-RETORNO SERVIDOR VerificarStatus: No Modifications
2056-RETORNO SERVIDOR VerificarVez: No Modifications
2059-RETORNO SERVIDOR ConsultarHistorico: JogadorSei,S,L,3
JogadorCin,S,E,3
JogadorQua,S,D,4
JogadorTre,S,C,4
JogadorDoi,S,B,4
JogadorUm,S,A,4

2069-RETORNO SERVIDOR VerificarStatus: No Modifications
2076-RETORNO SERVIDOR VerificarVez: 518
3,E
3,L
4,A
4,B
4,C
4,D

2079-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2089-RETORNO SERVIDOR VerificarStatus: No Modifications
2096-RETORNO SERVIDOR VerificarVez: 519
3,E
3,G
3,L
4,A
4,B
4,C
4,D

2099-RETORNO SERVIDOR ConsultarHistorico: JogadorUm,S,G,3
JogadorSei,S,L,3
JogadorCin,S,E,3
JogadorQua,S,D,4
JogadorTre,S,C,4
JogadorDoi,S,B,4

2109-RETORNO SERVIDOR VerificarStatus: No Modifications
2116-RETORNO SERVIDOR VerificarVez: No Modifications
2119-RETORNO SERVIDOR ConsultarHistorico: JogadorDoi,S,F,3
JogadorUm,S,G,3
JogadorSei,S,L,3
JogadorCin,S,E,3
JogadorQua,S,D,4
JogadorTre,S,C,4

2129-RETORNO SERVIDOR VerificarStatus: No Modifications
2136-RETORNO SERVIDOR VerificarVez: 520
3,E
3,F
3,G
3,L
4,A
4,B
4,C
4,D

2139-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2149-RETORNO SERVIDOR VerificarStatus: No Modifications
2156-RETORNO SERVIDOR VerificarVez: 521
2,M
3,E
3,F
3,G
3,L
4,A
4,B
4,C
4,D

2159-RETORNO SERVIDOR ConsultarHistorico: JogadorQua,S,I,2
JogadorTre,S,M,2
JogadorDoi,S,F,3
JogadorUm,S,G,3
JogadorSei,S,L,3
JogadorCin,S,E,3

2169-RETORNO SERVIDOR VerificarStatus: No Modifications
2176-RETORNO SERVIDOR VerificarVez: 522
2,I
2,M
3,E
3,F
3,G
3,L
4,A
4,B
4,C
4,D

2179-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2198-RETORNO SERVIDOR ColocarPersonagem: 2,I
2,M
2,N
3,E
3,F
3,G
3,L
4,A
4,B
4,C
4,D

2204-RETORNO SERVIDOR VerificarStatus: No Modifications
2211-RETORNO SERVIDOR VerificarVez: 523
2,I
2,M
2,N
3,E
3,F
3,G
3,L
4,A
4,B
4,C
4,D

2214-RETORNO SERVIDOR ConsultarHistorico: JogadorSei,S,O,2
JogadorCin,S,N,2
JogadorQua,S,I,2
JogadorTre,S,M,2
JogadorDoi,S,F,3
JogadorUm,S,G,3

2224-RETORNO SERVIDOR VerificarStatus: J,J
2231-RETORNO SERVIDOR VerificarVez: 518
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
3,L
4,A
4,B
4,C
4,D

2234-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2244-RETORNO SERVIDOR VerificarStatus: No Modifications
2251-RETORNO SERVIDOR VerificarVez: No Modifications
2254-RETORNO SERVIDOR ConsultarHistorico: JogadorUm,J,D,5
JogadorSei,S,O,2
JogadorCin,S,N,2
JogadorQua,S,I,2
JogadorTre,S,M,2
JogadorDoi,S,F,3

2264-RETORNO SERVIDOR VerificarStatus: No Modifications
2271-RETORNO SERVIDOR VerificarVez: 519
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
3,L
4,A
4,B
4,C
5,D

2274-RETORNO SERVIDOR ConsultarHistorico: JogadorDoi,J,A,5
JogadorUm,J,D,5
JogadorSei,S,O,2
JogadorCin,S,N,2
JogadorQua,S,I,2
JogadorTre,S,M,2

2284-RETORNO SERVIDOR VerificarStatus: No Modifications
2291-RETORNO SERVIDOR VerificarVez: 520
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
3,L
4,B
4,C
5,A
5,D

2294-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2304-RETORNO SERVIDOR VerificarStatus: J,V
2311-RETORNO SERVIDOR VerificarVez: 521
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
3,L
4,B
4,C
5,D
10,A

2314-RETORNO SERVIDOR ConsultarHistorico: JogadorTre,J,A,10
JogadorDoi,J,A,5
JogadorUm,J,D,5
JogadorSei,S,O,2
JogadorCin,S,N,2
JogadorQua,S,I,2

2324-RETORNO SERVIDOR VerificarStatus: No Modifications
2331-RETORNO SERVIDOR VerificarVez: 522
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
3,L
4,B
4,C
5,D
10,A

2334-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2369-RETORNO SERVIDOR Votar: 0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
3,L
4,B
4,C
5,D
10,A

2375-RETORNO SERVIDOR VerificarStatus: No Modifications
2382-RETORNO SERVIDOR VerificarVez: 523
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
3,L
4,B
4,C
5,D
10,A

2385-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2395-RETORNO SERVIDOR VerificarStatus: No Modifications
2402-RETORNO SERVIDOR VerificarVez: 518
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
3,L
4,B
4,C
5,D
10,A

2405-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2415-RETORNO SERVIDOR VerificarStatus: No Modifications
2422-RETORNO SERVIDOR VerificarVez: 519
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
3,L
4,B
4,C
5,D
10,A

2425-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2435-RETORNO SERVIDOR VerificarStatus: No Modifications
2442-RETORNO SERVIDOR VerificarVez: 520
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
3,L
4,B
4,C
5,D
10,A

2445-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2455-RETORNO SERVIDOR VerificarStatus: No Modifications
2462-RETORNO SERVIDOR VerificarVez: 521
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
3,L
4,B
4,C
5,D

2465-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2472-RETORNO SERVIDOR ExibirUltimaVotacao: 518,S
519,N
520,S
521,S
522,S
523,S

2508-RETORNO SERVIDOR VerificarStatus: J,J
2515-RETORNO SERVIDOR VerificarVez: No Modifications
2518-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2528-RETORNO SERVIDOR VerificarStatus: No Modifications
2535-RETORNO SERVIDOR VerificarVez: 522
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
4,B
4,C
4,L
5,D

2538-RETORNO SERVIDOR ConsultarHistorico: JogadorQua,J,L,4
JogadorTre,J,A,10
JogadorDoi,J,A,5
JogadorUm,J,D,5
JogadorSei,S,O,2
JogadorCin,S,N,2

2551-RETORNO SERVIDOR Promover: 0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
4,C
4,L
5,B
5,D

2557-RETORNO SERVIDOR VerificarStatus: No Modifications
2564-RETORNO SERVIDOR VerificarVez: 523
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
4,C
4,L
5,B
5,D

2567-RETORNO SERVIDOR ConsultarHistorico: JogadorCin,J,B,5
JogadorQua,J,L,4
JogadorTre,J,A,10
JogadorDoi,J,A,5
JogadorUm,J,D,5
JogadorSei,S,O,2

2577-RETORNO SERVIDOR VerificarStatus: J,V
2584-RETORNO SERVIDOR VerificarVez: 518
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
4,C
4,L
5,D
10,B

2587-RETORNO SERVIDOR ConsultarHistorico: JogadorSei,J,B,10
JogadorCin,J,B,5
JogadorQua,J,L,4
JogadorTre,J,A,10
JogadorDoi,J,A,5
JogadorUm,J,D,5

2597-RETORNO SERVIDOR VerificarStatus: No Modifications
2604-RETORNO SERVIDOR VerificarVez: 519
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
4,C
4,L
5,D
10,B

2607-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2617-RETORNO SERVIDOR VerificarStatus: No Modifications
2624-RETORNO SERVIDOR VerificarVez: 520
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
4,C
4,L
5,D
10,B

2627-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2637-RETORNO SERVIDOR VerificarStatus: No Modifications
2644-RETORNO SERVIDOR VerificarVez: 521
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
4,C
4,L
5,D
10,B

2647-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2657-RETORNO SERVIDOR VerificarStatus: No Modifications
2664-RETORNO SERVIDOR VerificarVez: 522
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
4,C
4,L
5,D
10,B

2667-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2702-RETORNO SERVIDOR Votar: 0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
4,C
4,L
5,D
10,B

2708-RETORNO SERVIDOR VerificarStatus: No Modifications
2715-RETORNO SERVIDOR VerificarVez: 523
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
4,C
4,L
5,D
10,B

2718-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2728-RETORNO SERVIDOR VerificarStatus: No Modifications
2735-RETORNO SERVIDOR VerificarVez: No Modifications
2738-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2748-RETORNO SERVIDOR VerificarStatus: J,J
2755-RETORNO SERVIDOR VerificarVez: 518
0,P
2,I
2,M
2,N
2,O
3,E
3,F
3,G
4,C
4,L
5,D

2758-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2765-RETORNO SERVIDOR ExibirUltimaVotacao: 518,S
519,N
520,S
521,N
522,N
523,S

2789-RETORNO SERVIDOR VerificarStatus: No Modifications
2796-RETORNO SERVIDOR VerificarVez: 520
0,P
2,I
2,M
2,O
3,E
3,F
3,G
3,N
4,L
5,C
5,D

2799-RETORNO SERVIDOR ConsultarHistorico: JogadorDoi,J,C,5
JogadorUm,J,N,3
JogadorSei,J,B,10
JogadorCin,J,B,5
JogadorQua,J,L,4
JogadorTre,J,A,10

2809-RETORNO SERVIDOR VerificarStatus: No Modifications
2816-RETORNO SERVIDOR VerificarVez: No Modifications
2819-RETORNO SERVIDOR ConsultarHistorico: JogadorTre,J,C,10
JogadorDoi,J,C,5
JogadorUm,J,N,3
JogadorSei,J,B,10
JogadorCin,J,B,5
JogadorQua,J,L,4

2829-RETORNO SERVIDOR VerificarStatus: J,V
2836-RETORNO SERVIDOR VerificarVez: 521
0,P
2,I
2,M
2,O
3,E
3,F
3,G
3,N
4,L
5,D
10,C

2839-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2849-RETORNO SERVIDOR VerificarStatus: No Modifications
2856-RETORNO SERVIDOR VerificarVez: 522
0,P
2,I
2,M
2,O
3,E
3,F
3,G
3,N
4,L
5,D
10,C

2859-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2894-RETORNO SERVIDOR Votar: 0,P
2,I
2,M
2,O
3,E
3,F
3,G
3,N
4,L
5,D
10,C

2900-RETORNO SERVIDOR VerificarStatus: No Modifications
2907-RETORNO SERVIDOR VerificarVez: 523
0,P
2,I
2,M
2,O
3,E
3,F
3,G
3,N
4,L
5,D
10,C

2910-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2920-RETORNO SERVIDOR VerificarStatus: No Modifications
2927-RETORNO SERVIDOR VerificarVez: 518
0,P
2,I
2,M
2,O
3,E
3,F
3,G
3,N
4,L
5,D
10,C

2930-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2940-RETORNO SERVIDOR VerificarStatus: No Modifications
2947-RETORNO SERVIDOR VerificarVez: 519
0,P
2,I
2,M
2,O
3,E
3,F
3,G
3,N
4,L
5,D
10,C

2950-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2960-RETORNO SERVIDOR VerificarStatus: No Modifications
2967-RETORNO SERVIDOR VerificarVez: 520
0,P
2,I
2,M
2,O
3,E
3,F
3,G
3,N
4,L
5,D
10,C

2970-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2980-RETORNO SERVIDOR VerificarStatus: J,J
2987-RETORNO SERVIDOR VerificarVez: 521
0,P
2,I
2,M
2,O
3,E
3,F
3,G
3,N
4,L
5,D

2990-RETORNO SERVIDOR ConsultarHistorico: No Modifications
2997-RETORNO SERVIDOR ExibirUltimaVotacao: 518,S
519,S
520,S
521,N
522,S
523,N

3027-RETORNO SERVIDOR VerificarStatus: No Modifications
3034-RETORNO SERVIDOR VerificarVez: No Modifications
3037-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3047-RETORNO SERVIDOR VerificarStatus: No Modifications
3054-RETORNO SERVIDOR VerificarVez: 522
0,P
2,I
2,M
2,O
3,E
3,F
3,G
4,L
4,N
5,D

3057-RETORNO SERVIDOR ConsultarHistorico: JogadorQua,J,N,4
JogadorTre,J,C,10
JogadorDoi,J,C,5
JogadorUm,J,N,3
JogadorSei,J,B,10
JogadorCin,J,B,5

3070-RETORNO SERVIDOR Promover: 0,P
2,I
2,M
2,O
3,E
3,F
3,G
4,L
4,N
10,D

3076-RETORNO SERVIDOR VerificarStatus: J,V
3083-RETORNO SERVIDOR VerificarVez: 523
0,P
2,I
2,M
2,O
3,E
3,F
3,G
4,L
4,N
10,D

3086-RETORNO SERVIDOR ConsultarHistorico: JogadorCin,J,D,10
JogadorQua,J,N,4
JogadorTre,J,C,10
JogadorDoi,J,C,5
JogadorUm,J,N,3
JogadorSei,J,B,10

3096-RETORNO SERVIDOR VerificarStatus: No Modifications
3103-RETORNO SERVIDOR VerificarVez: 518
0,P
2,I
2,M
2,O
3,E
3,F
3,G
4,L
4,N
10,D

3106-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3116-RETORNO SERVIDOR VerificarStatus: No Modifications
3123-RETORNO SERVIDOR VerificarVez: No Modifications
3126-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3136-RETORNO SERVIDOR VerificarStatus: No Modifications
3143-RETORNO SERVIDOR VerificarVez: 520
0,P
2,I
2,M
2,O
3,E
3,F
3,G
4,L
4,N
10,D

3146-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3156-RETORNO SERVIDOR VerificarStatus: No Modifications
3163-RETORNO SERVIDOR VerificarVez: No Modifications
3166-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3176-RETORNO SERVIDOR VerificarStatus: No Modifications
3183-RETORNO SERVIDOR VerificarVez: 521
0,P
2,I
2,M
2,O
3,E
3,F
3,G
4,L
4,N
10,D

3186-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3196-RETORNO SERVIDOR VerificarStatus: No Modifications
3203-RETORNO SERVIDOR VerificarVez: 522
0,P
2,I
2,M
2,O
3,E
3,F
3,G
4,L
4,N
10,D

3206-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3241-RETORNO SERVIDOR Votar: 0,P
2,I
2,M
2,O
3,E
3,F
3,G
4,L
4,N

3247-RETORNO SERVIDOR VerificarStatus: J,J
3254-RETORNO SERVIDOR VerificarVez: 523
0,P
2,I
2,M
2,O
3,E
3,F
3,G
4,L
4,N

3257-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3264-RETORNO SERVIDOR ExibirUltimaVotacao: 518,S
519,S
520,N
521,S
522,N
523,N

3288-RETORNO SERVIDOR VerificarStatus: No Modifications
3295-RETORNO SERVIDOR VerificarVez: 518
0,P
2,I
2,M
2,O
3,F
3,G
4,E
4,L
4,N

3298-RETORNO SERVIDOR ConsultarHistorico: JogadorSei,J,E,4
JogadorCin,J,D,10
JogadorQua,J,N,4
JogadorTre,J,C,10
JogadorDoi,J,C,5
JogadorUm,J,N,3

3308-RETORNO SERVIDOR VerificarStatus: No Modifications
3315-RETORNO SERVIDOR VerificarVez: 519
0,P
2,I
2,M
2,O
3,F
3,G
4,E
4,L
5,N

3318-RETORNO SERVIDOR ConsultarHistorico: JogadorUm,J,N,5
JogadorSei,J,E,4
JogadorCin,J,D,10
JogadorQua,J,N,4
JogadorTre,J,C,10
JogadorDoi,J,C,5

3328-RETORNO SERVIDOR VerificarStatus: No Modifications
3335-RETORNO SERVIDOR VerificarVez: No Modifications
3338-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3348-RETORNO SERVIDOR VerificarStatus: No Modifications
3355-RETORNO SERVIDOR VerificarVez: 520
0,P
2,I
2,M
2,O
3,F
3,G
4,L
5,E
5,N

3358-RETORNO SERVIDOR ConsultarHistorico: JogadorTre,J,E,10
JogadorDoi,J,E,5
JogadorUm,J,N,5
JogadorSei,J,E,4
JogadorCin,J,D,10
JogadorQua,J,N,4

3368-RETORNO SERVIDOR VerificarStatus: J,V
3375-RETORNO SERVIDOR VerificarVez: 521
0,P
2,I
2,M
2,O
3,F
3,G
4,L
5,N
10,E

3378-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3388-RETORNO SERVIDOR VerificarStatus: No Modifications
3395-RETORNO SERVIDOR VerificarVez: 522
0,P
2,I
2,M
2,O
3,F
3,G
4,L
5,N
10,E

3398-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3409-RETORNO SERVIDOR Votar: 0,P
2,I
2,M
2,O
3,F
3,G
4,L
5,N
10,E

3415-RETORNO SERVIDOR VerificarStatus: No Modifications
3422-RETORNO SERVIDOR VerificarVez: 523
0,P
2,I
2,M
2,O
3,F
3,G
4,L
5,N
10,E

3425-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3435-RETORNO SERVIDOR VerificarStatus: No Modifications
3442-RETORNO SERVIDOR VerificarVez: 518
0,P
2,I
2,M
2,O
3,F
3,G
4,L
5,N
10,E

3445-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3455-RETORNO SERVIDOR VerificarStatus: No Modifications
3462-RETORNO SERVIDOR VerificarVez: 519
0,P
2,I
2,M
2,O
3,F
3,G
4,L
5,N
10,E

3465-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3475-RETORNO SERVIDOR VerificarStatus: No Modifications
3482-RETORNO SERVIDOR VerificarVez: 520
0,P
2,I
2,M
2,O
3,F
3,G
4,L
5,N
10,E

3485-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3495-RETORNO SERVIDOR VerificarStatus: J,J
3502-RETORNO SERVIDOR VerificarVez: 521
0,P
2,I
2,M
2,O
3,F
3,G
4,L
5,N

3505-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3512-RETORNO SERVIDOR ExibirUltimaVotacao: 518,N
519,S
520,N
521,S
522,S
523,S

3536-RETORNO SERVIDOR VerificarStatus: No Modifications
3543-RETORNO SERVIDOR VerificarVez: 522
0,P
2,I
2,M
2,O
3,F
3,G
4,L
10,N

3546-RETORNO SERVIDOR ConsultarHistorico: JogadorQua,J,N,10
JogadorTre,J,E,10
JogadorDoi,J,E,5
JogadorUm,J,N,5
JogadorSei,J,E,4
JogadorCin,J,D,10

3562-RETORNO SERVIDOR VerificarStatus: J,V
3569-RETORNO SERVIDOR VerificarVez: No Modifications
3572-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3583-RETORNO SERVIDOR Votar: 0,P
2,I
2,M
2,O
3,F
3,G
4,L
10,N

3589-RETORNO SERVIDOR VerificarStatus: No Modifications
3596-RETORNO SERVIDOR VerificarVez: 523
0,P
2,I
2,M
2,O
3,F
3,G
4,L
10,N

3599-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3609-RETORNO SERVIDOR VerificarStatus: No Modifications
3616-RETORNO SERVIDOR VerificarVez: 518
0,P
2,I
2,M
2,O
3,F
3,G
4,L
10,N

3619-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3629-RETORNO SERVIDOR VerificarStatus: No Modifications
3636-RETORNO SERVIDOR VerificarVez: No Modifications
3639-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3649-RETORNO SERVIDOR VerificarStatus: No Modifications
3656-RETORNO SERVIDOR VerificarVez: 520
0,P
2,I
2,M
2,O
3,F
3,G
4,L
10,N

3659-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3669-RETORNO SERVIDOR VerificarStatus: No Modifications
3676-RETORNO SERVIDOR VerificarVez: No Modifications
3679-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3689-RETORNO SERVIDOR VerificarStatus: No Modifications
3696-RETORNO SERVIDOR VerificarVez: 522

3701-RETORNO SERVIDOR ListarPersonagens: No Modifications
3702-RETORNO SERVIDOR ListarCartas: DEGLNO

3703-RETORNO SERVIDOR ListarJogadores: 518,JogadorUm,13
519,JogadorDoi,9
520,JogadorTre,5
521,JogadorQua,18
522,JogadorCin,15
523,JogadorSei,6

3706-RETORNO SERVIDOR ExibirUltimaVotacao: 518,S
519,S
520,S
521,S
522,S
523,S

3754-RETORNO SERVIDOR VerificarStatus: J,S
3761-RETORNO SERVIDOR VerificarVez: No Modifications
3764-RETORNO SERVIDOR ListarJogadores: No Modifications
3775-RETORNO SERVIDOR ColocarPersonagem: 4,D

3781-RETORNO SERVIDOR VerificarStatus: No Modifications
3788-RETORNO SERVIDOR VerificarVez: 523
4,D

3791-RETORNO SERVIDOR ConsultarHistorico: JogadorCin,S,D,4

3801-RETORNO SERVIDOR VerificarStatus: No Modifications
3808-RETORNO SERVIDOR VerificarVez: 518
4,C
4,D

3811-RETORNO SERVIDOR ConsultarHistorico: JogadorSei,S,C,4
JogadorCin,S,D,4

3821-RETORNO SERVIDOR VerificarStatus: No Modifications
3828-RETORNO SERVIDOR VerificarVez: 519
3,B
4,C
4,D

3831-RETORNO SERVIDOR ConsultarHistorico: JogadorUm,S,B,3
JogadorSei,S,C,4
JogadorCin,S,D,4

3841-RETORNO SERVIDOR VerificarStatus: No Modifications
3848-RETORNO SERVIDOR VerificarVez: No Modifications
3851-RETORNO SERVIDOR ConsultarHistorico: JogadorDoi,S,A,4
JogadorUm,S,B,3
JogadorSei,S,C,4
JogadorCin,S,D,4

3861-RETORNO SERVIDOR VerificarStatus: No Modifications
3868-RETORNO SERVIDOR VerificarVez: 520
3,B
4,A
4,C
4,D

3871-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3881-RETORNO SERVIDOR VerificarStatus: No Modifications
3888-RETORNO SERVIDOR VerificarVez: 521
3,B
4,A
4,C
4,D
4,F

3891-RETORNO SERVIDOR ConsultarHistorico: JogadorTre,S,F,4
JogadorDoi,S,A,4
JogadorUm,S,B,3
JogadorSei,S,C,4
JogadorCin,S,D,4

3901-RETORNO SERVIDOR VerificarStatus: No Modifications
3908-RETORNO SERVIDOR VerificarVez: 522
3,B
3,E
4,A
4,C
4,D
4,F

3911-RETORNO SERVIDOR ConsultarHistorico: JogadorQua,S,E,3
JogadorTre,S,F,4
JogadorDoi,S,A,4
JogadorUm,S,B,3
JogadorSei,S,C,4
JogadorCin,S,D,4

3928-RETORNO SERVIDOR ColocarPersonagem: 3,B
3,E
3,G
4,A
4,C
4,D
4,F

3934-RETORNO SERVIDOR VerificarStatus: No Modifications
3941-RETORNO SERVIDOR VerificarVez: 523
3,B
3,E
3,G
4,A
4,C
4,D
4,F

3944-RETORNO SERVIDOR ConsultarHistorico: JogadorCin,S,G,3
JogadorQua,S,E,3
JogadorTre,S,F,4
JogadorDoi,S,A,4
JogadorUm,S,B,3
JogadorSei,S,C,4

3954-RETORNO SERVIDOR VerificarStatus: No Modifications
3961-RETORNO SERVIDOR VerificarVez: 518
3,B
3,E
3,G
3,I
4,A
4,C
4,D
4,F

3964-RETORNO SERVIDOR ConsultarHistorico: JogadorSei,S,I,3
JogadorCin,S,G,3
JogadorQua,S,E,3
JogadorTre,S,F,4
JogadorDoi,S,A,4
JogadorUm,S,B,3

3974-RETORNO SERVIDOR VerificarStatus: No Modifications
3981-RETORNO SERVIDOR VerificarVez: No Modifications
3984-RETORNO SERVIDOR ConsultarHistorico: No Modifications
3994-RETORNO SERVIDOR VerificarStatus: No Modifications
4001-RETORNO SERVIDOR VerificarVez: 519
2,O
3,B
3,E
3,G
3,I
4,A
4,C
4,D
4,F

4004-RETORNO SERVIDOR ConsultarHistorico: JogadorUm,S,O,2
JogadorSei,S,I,3
JogadorCin,S,G,3
JogadorQua,S,E,3
JogadorTre,S,F,4
JogadorDoi,S,A,4

4014-RETORNO SERVIDOR VerificarStatus: No Modifications
4021-RETORNO SERVIDOR VerificarVez: 520
2,L
2,O
3,B
3,E
3,G
3,I
4,A
4,C
4,D
4,F

4024-RETORNO SERVIDOR ConsultarHistorico: JogadorDoi,S,L,2
JogadorUm,S,O,2
JogadorSei,S,I,3
JogadorCin,S,G,3
JogadorQua,S,E,3
JogadorTre,S,F,4

4034-RETORNO SERVIDOR VerificarStatus: No Modifications
4041-RETORNO SERVIDOR VerificarVez: 521
2,L
2,N
2,O
3,B
3,E
3,G
3,I
4,A
4,C
4,D
4,F

4044-RETORNO SERVIDOR ConsultarHistorico: JogadorQua,S,M,2
JogadorTre,S,N,2
JogadorDoi,S,L,2
JogadorUm,S,O,2
JogadorSei,S,I,3
JogadorCin,S,G,3

4054-RETORNO SERVIDOR VerificarStatus: J,J
4061-RETORNO SERVIDOR VerificarVez: 522
0,P
2,L
2,M
2,N
2,O
3,B
3,E
3,G
3,I
4,A
4,C
4,D
4,F

4064-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4077-RETORNO SERVIDOR Promover: 0,P
2,L
2,M
2,N
2,O
3,B
3,E
3,G
3,I
4,C
4,D
4,F
5,A

4083-RETORNO SERVIDOR VerificarStatus: No Modifications
4090-RETORNO SERVIDOR VerificarVez: 523
0,P
2,L
2,M
2,N
2,O
3,B
3,E
3,G
3,I
4,C
4,D
4,F
5,A

4093-RETORNO SERVIDOR ConsultarHistorico: JogadorCin,J,A,5
JogadorQua,S,M,2
JogadorTre,S,N,2
JogadorDoi,S,L,2
JogadorUm,S,O,2
JogadorSei,S,I,3

4103-RETORNO SERVIDOR VerificarStatus: No Modifications
4110-RETORNO SERVIDOR VerificarVez: 518
0,P
2,L
2,M
2,N
2,O
3,B
3,E
3,G
3,I
4,C
4,D
4,F
10,A

4113-RETORNO SERVIDOR ConsultarHistorico: JogadorSei,J,A,10
JogadorCin,J,A,5
JogadorQua,S,M,2
JogadorTre,S,N,2
JogadorDoi,S,L,2
JogadorUm,S,O,2

4123-RETORNO SERVIDOR VerificarStatus: J,V
4130-RETORNO SERVIDOR VerificarVez: No Modifications
4133-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4143-RETORNO SERVIDOR VerificarStatus: No Modifications
4150-RETORNO SERVIDOR VerificarVez: 519
0,P
2,L
2,M
2,N
2,O
3,B
3,E
3,G
3,I
4,C
4,D
4,F
10,A

